source_id	title	platform	url	published_at	access_type	authorization_status	source_type	topic_tags	stroke_tags	timestamps	usability	confidence	notes
LH_BILI_SEASON_BV1C14Y1R73R	为什么劈杀滑拍杀是国际比赛最主流的斜线处理方法？辉哥带你搞透底层逻辑	Bilibili	https://www.bilibili.com/video/BV1c14y1R73r/	2023-07-18	public	authorized	video	smash,match_transfer	smash,all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536706; season=8、杀球教程; section=劈杀滑拍杀; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1TV4Y1K73X	刘辉教练带你分析郑思维和傅海峰的杀球动作	Bilibili	https://www.bilibili.com/video/BV1tV4y1k73X/	2023-05-02	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536706; season=8、杀球教程; section=球星杀球对比; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1SC411L7UR	刘辉教练告诉你为什么李宗伟杀球威力特别大	Bilibili	https://www.bilibili.com/video/BV1sc411L7uR/	2023-03-26	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536706; season=8、杀球教程; section=球星杀球对比; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1JK4Y147EC	刘辉教练对比魏楠李梓嘉霸王杀还有谌龙桃田李宗伟的杀球	Bilibili	https://www.bilibili.com/video/BV1jk4y147Ec/	2023-03-24	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536706; season=8、杀球教程; section=球星杀球对比; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV19D4Y1L7UC	刘辉教练教你怎样做到林丹一样的头顶点杀	Bilibili	https://www.bilibili.com/video/BV19d4y1L7Uc/	2023-01-21	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536706; season=8、杀球教程; section=球星杀球对比; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1HZ421E7XR	关于前后步伐的取位，启动问题，你想知道的一切都在这里	Bilibili	https://www.bilibili.com/video/BV1hZ421e7xr/	2024-04-21	public	authorized	video	footwork	footwork		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1578045; season=如何启动; section=正片; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1HQ4Y1X7LK	步法乱节奏发力自顾不暇，步伐慢启动回动顾此失彼，你步法救命的林丹妙药就在这里	Bilibili	https://www.bilibili.com/video/BV1HQ4y1x7LK/	2023-12-01	public	authorized	video	power,footwork	all,footwork		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1578045; season=如何启动; section=正片; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV11KMPY2ESB	雷霆80羽毛球拍3u4u5u怎么选？教你按阶段选球拍的方法	Bilibili	https://www.bilibili.com/video/BV11kmPY2Esb/	2024-10-16	public	authorized	video	equipment	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=4029240; season=羽毛球装备科普; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1UK4Y1N7BG	羽毛球拍3U4U5U怎么选？看这个视频就够了！刘辉教练教你羽毛球拍重量怎么选 哪种适合你！	Bilibili	https://www.bilibili.com/video/BV1uk4y1n7BG/	2023-04-30	public	authorized	video	equipment	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=4029240; season=羽毛球装备科普; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1Z4421S776	为什么5u球拍才是王道？装备干货价值一亿！	Bilibili	https://www.bilibili.com/video/BV1z4421S776/	2024-07-02	public	authorized	video	equipment	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=4029240; season=羽毛球装备科普; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1QE411B73P	为什么推荐业余球友用5u拍？大破拍是糖水拍吗？刘辉教练教你5u拍的优势有哪些！看来是时候换我的4u拍了	Bilibili	https://www.bilibili.com/video/BV1qe411B73P/	2023-12-25	public	authorized	video	bilibili_season_metadata	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=4029240; season=羽毛球装备科普; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1KS421W7CJ	羽毛球拍的抗扭是什么？选拍子的重要参考！	Bilibili	https://www.bilibili.com/video/BV1ks421w7Cj/	2024-05-20	public	authorized	video	equipment	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=4029240; season=羽毛球装备科普; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1ER421W7WE	300和315平衡点有什么区别？羽毛球拍平衡点的秘密！	Bilibili	https://www.bilibili.com/video/BV1er421W7WE/	2024-03-06	public	authorized	video	equipment	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=4029240; season=羽毛球装备科普; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1GW411N772	羽毛球拍杆硬好还是软好呢？刘辉教练教你球拍中杆硬和软各自打感特点是这样的 这下会选了吧	Bilibili	https://www.bilibili.com/video/BV1gw411N772/	2023-12-02	public	authorized	video	equipment	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=4029240; season=羽毛球装备科普; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1JU411B7KH	【超实用】李宁羽毛球拍怎么看真假？正品鉴别方法干货	Bilibili	https://www.bilibili.com/video/BV1ju411b7kh/	2023-07-01	public	authorized	video	equipment	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=4029240; season=羽毛球装备科普; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1G8CFYVEKE	5u版李宁90New评测完整版！羽毛球双打抽档利器打感细评！和5u大破拍pro对比测试高远球杀球	Bilibili	https://www.bilibili.com/video/BV1G8CFYvEKE/	2024-12-25	public	authorized	video	high_clear,smash,doubles	high_clear,smash,doubles		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=4029240; season=羽毛球装备科普; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1QDR3YBECN	刘辉教练大破拍pro介绍！简单评价5u球拍打感参数！	Bilibili	https://www.bilibili.com/video/BV1Qdr3YbEcn/	2025-01-07	public	authorized	video	equipment	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=4029240; season=羽毛球装备科普; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1VEJRZIEXT	解读新手为何爱打3u球拍？球拍重量与发力的关系！听劝 新手想快速学会发力 选5u就对了	Bilibili	https://www.bilibili.com/video/BV1VejRziExt/	2025-05-29	public	authorized	video	power,equipment	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=4029240; season=羽毛球装备科普; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1P2GAZQEHJ	羽毛球拍差价大的区别是什么？大厂之间差别确实巨大	Bilibili	https://www.bilibili.com/video/BV1p2gazqEhj/	2025-07-22	public	authorized	video	equipment	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=4029240; season=羽毛球装备科普; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1QM4Y127MS	刘辉羽毛球直播2022-11-04：跳杀如何有滞空感	Bilibili	https://www.bilibili.com/video/BV1qm4y127Ms/	2023-04-23	public	public	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1300706; season=刘辉羽毛球直播2022-11-04; section=正片; upper=谁怜漂泊人; review timestamps before rule use.
LH_BILI_SEASON_BV1CV4Y1O7H3	刘辉羽毛球直播2022-11-04：鞭甩发力防止肩肘腕受伤	Bilibili	https://www.bilibili.com/video/BV1cV4y1o7H3/	2023-04-23	public	public	video	power	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1300706; season=刘辉羽毛球直播2022-11-04; section=正片; upper=谁怜漂泊人; review timestamps before rule use.
LH_BILI_SEASON_BV1TH411E7LG	刘辉羽毛球直播2022-11-04：鞭甩发力不会甩肩	Bilibili	https://www.bilibili.com/video/BV1th411E7Lg/	2023-04-24	public	public	video	power	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1300706; season=刘辉羽毛球直播2022-11-04; section=正片; upper=谁怜漂泊人; review timestamps before rule use.
LH_BILI_SEASON_BV1UG4Y1M7B9	刘辉羽毛球直播2022-11-04：接不到滑拍球的根源：没有正确的启动和站位取位	Bilibili	https://www.bilibili.com/video/BV1ug4y1M7b9/	2023-04-24	public	public	video	smash,footwork	smash,footwork		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1300706; season=刘辉羽毛球直播2022-11-04; section=正片; upper=谁怜漂泊人; review timestamps before rule use.
LH_BILI_SEASON_BV1IM4Y1Y7A7	刘辉羽毛球直播2022-11-04：通过训练提升球感	Bilibili	https://www.bilibili.com/video/BV1iM4y1y7a7/	2023-04-24	public	public	video	bilibili_season_metadata	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1300706; season=刘辉羽毛球直播2022-11-04; section=正片; upper=谁怜漂泊人; review timestamps before rule use.
LH_BILI_SEASON_BV1SS4Y1W7PG	刘辉羽毛球直播2022-11-04：如何让步法更有弹性（干货满满）	Bilibili	https://www.bilibili.com/video/BV1Ss4y1w7pG/	2023-04-24	public	public	video	footwork	footwork		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1300706; season=刘辉羽毛球直播2022-11-04; section=正片; upper=谁怜漂泊人; review timestamps before rule use.
LH_BILI_SEASON_BV1DP411S7ZW	刘辉羽毛球直播2022-11-04：如何突破瓶颈期（干货满满）	Bilibili	https://www.bilibili.com/video/BV1dP411S7zW/	2023-04-25	public	public	video	bilibili_season_metadata	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1300706; season=刘辉羽毛球直播2022-11-04; section=正片; upper=谁怜漂泊人; review timestamps before rule use.
LH_BILI_SEASON_BV1LV4Y1E7OA	刘辉羽毛球直播2022-11-04：如何理解制动	Bilibili	https://www.bilibili.com/video/BV1Lv4y1E7oa/	2023-04-24	public	public	video	bilibili_season_metadata	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1300706; season=刘辉羽毛球直播2022-11-04; section=正片; upper=谁怜漂泊人; review timestamps before rule use.
LH_BILI_SEASON_BV11C411N7CW	刘辉羽毛球直播2022-11-04：点杀和小鞭甩发力	Bilibili	https://www.bilibili.com/video/BV11c411n7CW/	2023-04-25	public	public	video	smash,power	smash,all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1300706; season=刘辉羽毛球直播2022-11-04; section=正片; upper=谁怜漂泊人; review timestamps before rule use.
LH_BILI_SEASON_BV1AV4Y1F7GN	刘辉羽毛球直播2022-11-04：杀球手腕的使用方式	Bilibili	https://www.bilibili.com/video/BV1aV4y1f7gN/	2023-04-25	public	public	video	smash,wrist	smash,all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1300706; season=刘辉羽毛球直播2022-11-04; section=正片; upper=谁怜漂泊人; review timestamps before rule use.
LH_BILI_SEASON_BV1QM4Y127VU	刘辉羽毛球直播2022-11-04：合肘时间的概念	Bilibili	https://www.bilibili.com/video/BV1qm4y127Vu/	2023-04-25	public	public	video	bilibili_season_metadata	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1300706; season=刘辉羽毛球直播2022-11-04; section=正片; upper=谁怜漂泊人; review timestamps before rule use.
LH_BILI_SEASON_BV1TL411V7I1	刘辉羽毛球直播2022-11-04：如何杀垂直下落的球	Bilibili	https://www.bilibili.com/video/BV1tL411v7i1/	2023-04-25	public	public	video	bilibili_season_metadata	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1300706; season=刘辉羽毛球直播2022-11-04; section=正片; upper=谁怜漂泊人; review timestamps before rule use.
LH_BILI_SEASON_BV16P411S7RQ	刘辉羽毛球直播2022-11-04：拳式和半拳式握拍	Bilibili	https://www.bilibili.com/video/BV16P411S7rQ/	2023-04-26	public	public	video	bilibili_season_metadata	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1300706; season=刘辉羽毛球直播2022-11-04; section=正片; upper=谁怜漂泊人; review timestamps before rule use.
LH_BILI_SEASON_BV1WA4Y1P7IG	刘辉羽毛球直播2022-11-04：反手高远球的鞭甩发力	Bilibili	https://www.bilibili.com/video/BV1Wa4y1P7ig/	2023-04-26	public	public	video	high_clear,power,backhand	high_clear,all,backhand		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1300706; season=刘辉羽毛球直播2022-11-04; section=正片; upper=谁怜漂泊人; review timestamps before rule use.
LH_BILI_SEASON_BV1UH4Y1H7KJ	刘辉羽毛球直播2022-11-04：双脚起跳步法练习.mp4	Bilibili	https://www.bilibili.com/video/BV1Uh4y1H7KJ/	2023-04-26	public	public	video	footwork	footwork		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1300706; season=刘辉羽毛球直播2022-11-04; section=正片; upper=谁怜漂泊人; review timestamps before rule use.
LH_BILI_SEASON_BV1BM4Y1274P	刘辉羽毛球直播2022-11-04：后退过程中找击球点	Bilibili	https://www.bilibili.com/video/BV1bm4y1274p/	2023-04-26	public	public	video	contact_point	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1300706; season=刘辉羽毛球直播2022-11-04; section=正片; upper=谁怜漂泊人; review timestamps before rule use.
